VARIABLES = "X", "Y", "ro", "u", "v", "e_tot" 
ZONE I=2, J=2, DATAPACKING=POINT
-1.594144e+00 1.000000e-15 9.985020e-01 1.404040e-01 -5.003949e-06 2.508363e+00
-1.061330e+00 4.796266e-08 1.000634e+00 1.424777e-01 1.052462e-05 2.510780e+00
-1.594144e+00 1.875000e-01 9.984939e-01 1.404024e-01 9.736239e-09 2.508355e+00
-1.062763e+00 1.875000e-01 1.000642e+00 1.424754e-01 -4.010985e-08 2.510788e+00
VARIABLES = "X", "Y", "ro", "u", "v", "e_tot" 
ZONE I=2, J=2, DATAPACKING=POINT
-1.061330e+00 4.796266e-08 1.000022e+00 1.424746e-01 -7.893261e-06 2.510163e+00
-5.285278e-01 1.902932e-03 1.001187e+00 1.407287e-01 1.192181e-03 2.511106e+00
-1.062763e+00 1.875000e-01 1.000133e+00 1.417621e-01 -7.583537e-06 2.510185e+00
-5.313813e-01 1.875000e-01 9.994481e-01 1.423390e-01 -1.333248e-04 2.509569e+00
VARIABLES = "X", "Y", "ro", "u", "v", "e_tot" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.285278e-01 1.902932e-03 1.011256e+00 1.382062e-01 1.239720e-02 2.520913e+00
0.000000e+00 6.250000e-02 1.013505e+00 1.424358e-01 1.517129e-02 2.523847e+00
-5.313813e-01 1.875000e-01 9.955335e-01 1.434963e-01 -1.616178e-03 2.505695e+00
0.000000e+00 1.875000e-01 9.957338e-01 1.415155e-01 3.103651e-04 2.505559e+00
VARIABLES = "X", "Y", "ro", "u", "v", "e_tot" 
ZONE I=2, J=2, DATAPACKING=POINT
0.000000e+00 6.250000e-02 9.870451e-01 1.425335e-01 -1.461846e-02 2.497414e+00
5.285278e-01 1.902932e-03 9.883677e-01 1.381767e-01 -1.282969e-02 2.498015e+00
0.000000e+00 1.875000e-01 1.004071e+00 1.414788e-01 -3.594855e-04 2.513896e+00
5.313813e-01 1.875000e-01 1.004594e+00 1.434602e-01 1.521385e-03 2.514752e+00
VARIABLES = "X", "Y", "ro", "u", "v", "e_tot" 
ZONE I=2, J=2, DATAPACKING=POINT
5.285278e-01 1.902932e-03 9.985434e-01 1.407700e-01 -1.374588e-03 2.508497e+00
1.061330e+00 4.796266e-08 1.000241e+00 1.422898e-01 8.575379e-05 2.510300e+00
5.313813e-01 1.875000e-01 1.000543e+00 1.424515e-01 1.537923e-04 2.510704e+00
1.062763e+00 1.875000e-01 1.000019e+00 1.415587e-01 2.199417e-07 2.509990e+00
VARIABLES = "X", "Y", "ro", "u", "v", "e_tot" 
ZONE I=2, J=2, DATAPACKING=POINT
1.061330e+00 4.796266e-08 1.000756e+00 1.412616e-01 -1.090460e-05 2.509959e+00
1.594144e+00 1.000000e-15 9.983000e-01 1.433364e-01 5.315930e-06 2.510189e+00
1.062763e+00 1.875000e-01 1.000748e+00 1.412462e-01 -1.686526e-06 2.509948e+00
1.594144e+00 1.875000e-01 9.983014e-01 1.433480e-01 8.426946e-07 2.510195e+00
