VARIABLES = "X", "Y", "ro", "u", "v", "e_tot" 
ZONE I=3, J=3, DATAPACKING=POINT
-8.000000e+00 -8.000000e+00 1.000019e+00 9.999822e-01 -2.619048e-07 3.000001e+00
-7.500000e+00 -8.000000e+00 9.998190e-01 9.998832e-01 2.174674e-05 2.999702e+00
-7.000000e+00 -8.000000e+00 9.998091e-01 9.998912e-01 5.643310e-06 2.999700e+00
-8.000000e+00 -7.500000e+00 1.000228e+00 1.000088e+00 -4.497234e-04 3.000316e+00
-7.500000e+00 -7.500000e+00 1.000146e+00 1.000059e+00 -2.966802e-04 3.000205e+00
-7.000000e+00 -7.500000e+00 1.000021e+00 9.999994e-01 -8.132993e-05 3.000020e+00
-8.000000e+00 -7.000000e+00 9.999346e-01 9.999506e-01 -1.436420e-05 2.999885e+00
-7.500000e+00 -7.000000e+00 1.000319e+00 1.000183e+00 -3.343416e-04 3.000501e+00
-7.000000e+00 -7.000000e+00 1.000400e+00 1.000245e+00 -3.831849e-04 3.000645e+00
VARIABLES = "X", "Y", "ro", "u", "v", "e_tot" 
ZONE I=3, J=3, DATAPACKING=POINT
-8.000000e+00 -7.000000e+00 9.998952e-01 9.999539e-01 5.099640e-05 2.999849e+00
-7.500000e+00 -7.000000e+00 1.000260e+00 1.000181e+00 -2.280249e-04 3.000441e+00
-7.000000e+00 -7.000000e+00 1.000369e+00 1.000240e+00 -3.157487e-04 3.000608e+00
-8.000000e+00 -6.500000e+00 9.994712e-01 9.997550e-01 6.174665e-04 2.999227e+00
-7.500000e+00 -6.500000e+00 9.996183e-01 9.997954e-01 4.115025e-04 2.999414e+00
-7.000000e+00 -6.500000e+00 9.999438e-01 9.999688e-01 4.861205e-05 2.999913e+00
-8.000000e+00 -6.000000e+00 9.999727e-01 1.000053e+00 6.959051e-05 3.000024e+00
-7.500000e+00 -6.000000e+00 9.994853e-01 9.997926e-01 5.574566e-04 2.999278e+00
-7.000000e+00 -6.000000e+00 9.993334e-01 9.997008e-01 7.096169e-04 2.999034e+00
VARIABLES = "X", "Y", "ro", "u", "v", "e_tot" 
ZONE I=3, J=3, DATAPACKING=POINT
-8.000000e+00 -6.000000e+00 9.999973e-01 1.000040e+00 7.076624e-05 3.000036e+00
-7.500000e+00 -6.000000e+00 9.995917e-01 9.997915e-01 4.584883e-04 2.999383e+00
-7.000000e+00 -6.000000e+00 9.994335e-01 9.997095e-01 6.152425e-04 2.999143e+00
-8.000000e+00 -5.500000e+00 1.000279e+00 9.999685e-01 -3.729850e-04 3.000249e+00
-7.500000e+00 -5.500000e+00 1.000250e+00 1.000000e+00 -3.267905e-04 3.000250e+00
-7.000000e+00 -5.500000e+00 9.999293e-01 9.998563e-01 1.642983e-05 2.999786e+00
-8.000000e+00 -5.000000e+00 9.998964e-01 1.000014e+00 6.406223e-05 2.999902e+00
-7.500000e+00 -5.000000e+00 1.000343e+00 1.000335e+00 -3.835350e-04 3.000680e+00
-7.000000e+00 -5.000000e+00 1.000648e+00 1.000472e+00 -6.971657e-04 3.001119e+00
VARIABLES = "X", "Y", "ro", "u", "v", "e_tot" 
ZONE I=3, J=3, DATAPACKING=POINT
-8.000000e+00 -5.000000e+00 1.000014e+00 1.000030e+00 5.269649e-05 3.000036e+00
-7.500000e+00 -5.000000e+00 1.000343e+00 1.000348e+00 -2.418298e-04 3.000692e+00
-7.000000e+00 -5.000000e+00 1.000579e+00 1.000474e+00 -5.031170e-04 3.001052e+00
-8.000000e+00 -4.500000e+00 1.000073e+00 9.997293e-01 -2.831957e-04 2.999809e+00
-7.500000e+00 -4.500000e+00 9.998642e-01 9.996065e-01 -9.335220e-05 2.999469e+00
-7.000000e+00 -4.500000e+00 1.000055e+00 9.998375e-01 -2.256273e-04 2.999893e+00
-8.000000e+00 -4.000000e+00 1.000498e+00 1.001446e+00 -2.520747e-04 3.001901e+00
-7.500000e+00 -4.000000e+00 1.000164e+00 1.000795e+00 -8.622953e-05 3.000970e+00
-7.000000e+00 -4.000000e+00 9.997768e-01 1.000185e+00 2.168343e-04 2.999961e+00
VARIABLES = "X", "Y", "ro", "u", "v", "e_tot" 
ZONE I=3, J=3, DATAPACKING=POINT
