VARIABLES = "X", "Y", "ro", "u", "v", "e_tot" 
ZONE I=2, J=2, DATAPACKING=POINT
-1.594144e+00 1.000000e-15 9.946764e-01 1.266131e-01 -3.075643e-05 2.501710e+00
-1.061330e+00 4.796266e-08 1.000191e+00 1.275620e-01 1.721712e-05 2.517500e+00
-1.594144e+00 1.875000e-01 9.943042e-01 1.244957e-01 -3.757615e-05 2.502141e+00
-1.062763e+00 1.875000e-01 1.003248e+00 1.252967e-01 3.196792e-05 2.510344e+00
VARIABLES = "X", "Y", "ro", "u", "v", "e_tot" 
ZONE I=2, J=2, DATAPACKING=POINT
-1.061330e+00 4.796266e-08 1.001011e+00 1.305109e-01 4.674522e-04 2.519940e+00
-5.285278e-01 1.902932e-03 1.006217e+00 1.210539e-01 2.543980e-03 2.507564e+00
-1.062763e+00 1.875000e-01 1.001689e+00 1.252521e-01 6.007262e-04 2.508629e+00
-5.313813e-01 1.875000e-01 1.004609e+00 1.464932e-01 9.250124e-04 2.516377e+00
VARIABLES = "X", "Y", "ro", "u", "v", "e_tot" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.285278e-01 1.902932e-03 1.004699e+00 1.162762e-01 1.353380e-02 2.504103e+00
0.000000e+00 6.250000e-02 9.991169e-01 1.899531e-01 2.006110e-02 2.521441e+00
-5.313813e-01 1.875000e-01 1.001603e+00 1.476562e-01 4.280966e-04 2.513685e+00
0.000000e+00 1.875000e-01 9.964840e-01 2.071047e-01 2.752241e-04 2.515478e+00
VARIABLES = "X", "Y", "ro", "u", "v", "e_tot" 
ZONE I=2, J=2, DATAPACKING=POINT
0.000000e+00 6.250000e-02 9.859976e-01 1.909155e-01 -1.862806e-02 2.509066e+00
5.285278e-01 1.902932e-03 9.982903e-01 9.296442e-02 -1.102118e-02 2.512311e+00
0.000000e+00 1.875000e-01 9.940633e-01 2.086498e-01 1.914805e-04 2.512875e+00
5.313813e-01 1.875000e-01 9.987496e-01 1.638239e-01 6.267971e-04 2.510060e+00
VARIABLES = "X", "Y", "ro", "u", "v", "e_tot" 
ZONE I=2, J=2, DATAPACKING=POINT
5.285278e-01 1.902932e-03 9.954496e-01 9.734478e-02 -2.039505e-03 2.510062e+00
1.061330e+00 4.796266e-08 9.926501e-01 9.764689e-02 -5.896846e-04 2.506657e+00
5.313813e-01 1.875000e-01 9.975456e-01 1.638177e-01 -2.149996e-04 2.509177e+00
1.062763e+00 1.875000e-01 9.987176e-01 1.391455e-01 -7.195169e-04 2.504868e+00
VARIABLES = "X", "Y", "ro", "u", "v", "e_tot" 
ZONE I=2, J=2, DATAPACKING=POINT
1.061330e+00 4.796266e-08 9.932083e-01 9.620374e-02 -5.026773e-04 2.506897e+00
1.594144e+00 1.000000e-15 9.943962e-01 9.648162e-02 -3.264770e-04 2.498199e+00
1.062763e+00 1.875000e-01 9.977247e-01 1.389513e-01 -4.256551e-04 2.503079e+00
1.594144e+00 1.875000e-01 9.941052e-01 1.266859e-01 -2.603473e-04 2.504405e+00
