VARIABLES = "X", "Y", "ro", "u", "v", "e_tot" 
ZONE I=2, J=2, DATAPACKING=POINT
-1.594144e+00 1.000000e-15 9.952200e-01 1.182508e-01 -1.211406e-05 2.501546e+00
-1.061330e+00 4.796266e-08 9.913866e-01 1.185359e-01 5.631044e-05 2.505660e+00
-1.594144e+00 1.875000e-01 9.949202e-01 1.155198e-01 -1.733572e-05 2.501607e+00
-1.062763e+00 1.875000e-01 9.936795e-01 1.166126e-01 6.828764e-05 2.500246e+00
VARIABLES = "X", "Y", "ro", "u", "v", "e_tot" 
ZONE I=2, J=2, DATAPACKING=POINT
-1.061330e+00 4.796266e-08 9.923391e-01 1.197435e-01 4.887675e-04 2.507556e+00
-5.285278e-01 1.902932e-03 9.930542e-01 1.072651e-01 2.299728e-03 2.496970e+00
-1.062763e+00 1.875000e-01 9.923684e-01 1.152425e-01 5.910987e-04 2.498738e+00
-5.313813e-01 1.875000e-01 9.927844e-01 1.318494e-01 8.651320e-04 2.501625e+00
VARIABLES = "X", "Y", "ro", "u", "v", "e_tot" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.285278e-01 1.902932e-03 9.914904e-01 1.017276e-01 1.191819e-02 2.493868e+00
0.000000e+00 6.250000e-02 9.906175e-01 1.638033e-01 1.743264e-02 2.512401e+00
-5.313813e-01 1.875000e-01 9.899788e-01 1.313547e-01 4.271176e-04 2.498726e+00
0.000000e+00 1.875000e-01 9.893486e-01 1.834424e-01 3.833106e-04 2.504672e+00
VARIABLES = "X", "Y", "ro", "u", "v", "e_tot" 
ZONE I=2, J=2, DATAPACKING=POINT
0.000000e+00 6.250000e-02 9.793987e-01 1.642664e-01 -1.573600e-02 2.501724e+00
5.285278e-01 1.902932e-03 9.933807e-01 7.380721e-02 -8.468787e-03 2.507235e+00
0.000000e+00 1.875000e-01 9.865540e-01 1.844881e-01 4.805348e-04 2.501863e+00
5.313813e-01 1.875000e-01 9.941160e-01 1.597553e-01 9.849116e-04 2.504357e+00
VARIABLES = "X", "Y", "ro", "u", "v", "e_tot" 
ZONE I=2, J=2, DATAPACKING=POINT
5.285278e-01 1.902932e-03 9.903829e-01 7.856329e-02 -1.314408e-03 2.504698e+00
1.061330e+00 4.796266e-08 9.893619e-01 8.073246e-02 -1.857256e-04 2.502979e+00
5.313813e-01 1.875000e-01 9.926400e-01 1.606077e-01 2.866797e-04 2.503090e+00
1.062763e+00 1.875000e-01 9.941644e-01 1.569398e-01 -5.447296e-05 2.503933e+00
VARIABLES = "X", "Y", "ro", "u", "v", "e_tot" 
ZONE I=2, J=2, DATAPACKING=POINT
1.061330e+00 4.796266e-08 9.901508e-01 8.002742e-02 -1.649009e-04 2.503611e+00
1.594144e+00 1.000000e-15 9.896068e-01 8.001598e-02 -1.409164e-04 2.504044e+00
1.062763e+00 1.875000e-01 9.937771e-01 1.574138e-01 1.206094e-04 2.503538e+00
1.594144e+00 1.875000e-01 9.934168e-01 1.575919e-01 1.772240e-04 2.503638e+00
