VARIABLES = "X", "Y", "ro", "u", "v", "e_tot" 
ZONE I=3, J=3, DATAPACKING=POINT
-4.000000e+00 1.116816e-10 9.913380e-01 1.310972e-01 -1.877583e-06 2.499911e+00
-3.666667e+00 3.885607e-09 9.954315e-01 1.365520e-01 1.242501e-06 2.504754e+00
-3.333333e+00 9.928752e-08 1.000390e+00 1.421784e-01 -3.948231e-06 2.510487e+00
-4.000000e+00 3.750000e-01 9.913392e-01 1.310889e-01 -2.029493e-07 2.499911e+00
-3.666667e+00 3.750000e-01 9.954297e-01 1.365564e-01 -3.827008e-08 2.504753e+00
-3.333333e+00 3.750001e-01 1.000385e+00 1.421804e-01 1.008257e-06 2.510482e+00
-4.000000e+00 7.500000e-01 9.913401e-01 1.310931e-01 8.411282e-08 2.499912e+00
-3.666667e+00 7.500000e-01 9.954305e-01 1.365544e-01 -2.220411e-07 2.504753e+00
-3.333333e+00 7.500000e-01 1.000379e+00 1.421898e-01 -4.219823e-07 2.510476e+00
VARIABLES = "X", "Y", "ro", "u", "v", "e_tot" 
ZONE I=3, J=3, DATAPACKING=POINT
-4.000000e+00 7.500000e-01 9.913397e-01 1.310930e-01 -4.074385e-08 2.499912e+00
-3.666667e+00 7.500000e-01 9.954307e-01 1.365545e-01 2.057759e-07 2.504753e+00
-3.333333e+00 7.500000e-01 1.000377e+00 1.421904e-01 -1.171842e-06 2.510475e+00
-4.000000e+00 1.125000e+00 9.913395e-01 1.310910e-01 -2.765905e-08 2.499911e+00
-3.666667e+00 1.125000e+00 9.954302e-01 1.365554e-01 3.933931e-08 2.504753e+00
-3.333333e+00 1.125000e+00 1.000382e+00 1.421851e-01 -8.249938e-08 2.510479e+00
-4.000000e+00 1.500000e+00 9.913397e-01 1.310917e-01 2.202343e-08 2.499912e+00
-3.666667e+00 1.500000e+00 9.954303e-01 1.365551e-01 -1.320054e-07 2.504753e+00
-3.333333e+00 1.500000e+00 1.000380e+00 1.421879e-01 7.221448e-07 2.510477e+00
VARIABLES = "X", "Y", "ro", "u", "v", "e_tot" 
ZONE I=3, J=3, DATAPACKING=POINT
-3.333333e+00 9.928752e-08 1.000923e+00 1.429798e-01 -2.161888e-05 2.511144e+00
-3.000000e+00 1.863327e-06 1.000103e+00 1.419780e-01 1.678714e-05 2.510182e+00
-2.666667e+00 2.568277e-05 9.999386e-01 1.414526e-01 -2.707414e-05 2.509949e+00
-3.333333e+00 3.750001e-01 1.000917e+00 1.429426e-01 1.349818e-06 2.511131e+00
-3.000000e+00 3.750014e-01 1.000101e+00 1.420058e-01 2.396411e-07 2.510185e+00
-2.666667e+00 3.750193e-01 9.997905e-01 1.415803e-01 1.296900e-05 2.509812e+00
-3.333333e+00 7.500000e-01 1.000917e+00 1.429683e-01 -2.179444e-06 2.511135e+00
-3.000000e+00 7.500009e-01 1.000103e+00 1.419878e-01 4.648961e-07 2.510184e+00
-2.666667e+00 7.500128e-01 9.997641e-01 1.416293e-01 -1.586611e-05 2.509793e+00
VARIABLES = "X", "Y", "ro", "u", "v", "e_tot" 
ZONE I=3, J=3, DATAPACKING=POINT
-3.333333e+00 7.500000e-01 1.000913e+00 1.429657e-01 -1.972244e-06 2.511131e+00
-3.000000e+00 7.500009e-01 1.000106e+00 1.419890e-01 1.217203e-06 2.510187e+00
-2.666667e+00 7.500128e-01 9.997512e-01 1.416320e-01 -7.168732e-06 2.509780e+00
-3.333333e+00 1.125000e+00 1.000916e+00 1.429553e-01 -9.463631e-08 2.511132e+00
-3.000000e+00 1.125000e+00 1.000102e+00 1.419972e-01 1.664333e-07 2.510185e+00
-2.666667e+00 1.125006e+00 9.997753e-01 1.416061e-01 3.972652e-07 2.509800e+00
-3.333333e+00 1.500000e+00 1.000915e+00 1.429593e-01 6.033904e-07 2.511132e+00
-3.000000e+00 1.500000e+00 1.000104e+00 1.419939e-01 -6.617035e-07 2.510186e+00
