VARIABLES = "X", "Y", "ro", "u", "v", "e_tot" 
ZONE I=2, J=2, DATAPACKING=POINT
-1.594144e+00 1.000000e-15 9.975537e-01 1.392967e-01 1.138729e-05 2.507261e+00
-1.061330e+00 4.796266e-08 1.000766e+00 1.428134e-01 -2.225739e-05 2.510955e+00
-1.594144e+00 1.875000e-01 9.974751e-01 1.393797e-01 8.986430e-06 2.507193e+00
-1.062763e+00 1.875000e-01 1.000928e+00 1.426264e-01 -1.780133e-05 2.511092e+00
VARIABLES = "X", "Y", "ro", "u", "v", "e_tot" 
ZONE I=2, J=2, DATAPACKING=POINT
-1.061330e+00 4.796266e-08 9.997928e-01 1.435207e-01 -3.803265e-04 2.510063e+00
-5.285278e-01 1.902932e-03 1.002572e+00 1.384190e-01 2.442850e-03 2.512196e+00
-1.062763e+00 1.875000e-01 1.000323e+00 1.416788e-01 -2.497029e-04 2.510369e+00
-5.313813e-01 1.875000e-01 9.993642e-01 1.430260e-01 7.198976e-04 2.509568e+00
VARIABLES = "X", "Y", "ro", "u", "v", "e_tot" 
ZONE I=2, J=2, DATAPACKING=POINT
-5.285278e-01 1.902932e-03 1.014419e+00 1.344044e-01 1.681886e-02 2.523549e+00
0.000000e+00 6.250000e-02 1.013321e+00 1.462268e-01 1.880331e-02 2.524378e+00
-5.313813e-01 1.875000e-01 9.972502e-01 1.442412e-01 2.076879e-03 2.507513e+00
0.000000e+00 1.875000e-01 1.001346e+00 1.404236e-01 3.519631e-03 2.511017e+00
VARIABLES = "X", "Y", "ro", "u", "v", "e_tot" 
ZONE I=2, J=2, DATAPACKING=POINT
0.000000e+00 6.250000e-02 9.875482e-01 1.465951e-01 -1.753868e-02 2.498688e+00
5.285278e-01 1.902932e-03 9.849395e-01 1.344349e-01 -1.784779e-02 2.494063e+00
0.000000e+00 1.875000e-01 9.989489e-01 1.403410e-01 -2.894819e-03 2.508597e+00
5.313813e-01 1.875000e-01 1.002587e+00 1.441718e-01 -2.454909e-03 2.512853e+00
VARIABLES = "X", "Y", "ro", "u", "v", "e_tot" 
ZONE I=2, J=2, DATAPACKING=POINT
5.285278e-01 1.902932e-03 9.967729e-01 1.384023e-01 -2.911742e-03 2.506479e+00
1.061330e+00 4.796266e-08 1.000885e+00 1.429820e-01 5.544951e-04 2.510915e+00
5.313813e-01 1.875000e-01 1.000472e+00 1.433235e-01 -8.836295e-04 2.510790e+00
1.062763e+00 1.875000e-01 1.000196e+00 1.411148e-01 3.134969e-04 2.510004e+00
VARIABLES = "X", "Y", "ro", "u", "v", "e_tot" 
ZONE I=2, J=2, DATAPACKING=POINT
1.061330e+00 4.796266e-08 1.001237e+00 1.411596e-01 3.975467e-05 2.510015e+00
1.594144e+00 1.000000e-15 9.971051e-01 1.442829e-01 -1.970100e-05 2.510083e+00
1.062763e+00 1.875000e-01 1.001047e+00 1.409044e-01 2.360436e-05 2.509789e+00
1.594144e+00 1.875000e-01 9.971804e-01 1.444089e-01 -1.156220e-05 2.510184e+00
