VARIABLES = "X", "Y", "ro", "u", "v", "e_tot" 
ZONE I=3, J=3, DATAPACKING=POINT
-8.000000e+00 -8.000000e+00 1.000000e+00 1.000000e+00 2.208814e-11 3.000000e+00
-7.500000e+00 -7.846927e+00 1.000000e+00 1.000000e+00 -4.853418e-12 3.000000e+00
-7.000000e+00 -7.717157e+00 1.000000e+00 1.000000e+00 3.229587e-12 3.000000e+00
-7.846927e+00 -7.500000e+00 1.000000e+00 1.000000e+00 -1.363903e-11 3.000000e+00
-7.346927e+00 -7.346927e+00 1.000000e+00 1.000000e+00 3.649136e-12 3.000000e+00
-6.846927e+00 -7.217157e+00 1.000000e+00 1.000000e+00 1.907382e-12 3.000000e+00
-7.717157e+00 -7.000000e+00 1.000000e+00 1.000000e+00 3.263557e-11 3.000000e+00
-7.217157e+00 -6.846927e+00 1.000000e+00 1.000000e+00 -7.574877e-12 3.000000e+00
-6.717157e+00 -6.717157e+00 1.000000e+00 1.000000e+00 1.563983e-12 3.000000e+00
VARIABLES = "X", "Y", "ro", "u", "v", "e_tot" 
ZONE I=3, J=3, DATAPACKING=POINT
-7.717157e+00 -7.000000e+00 1.000000e+00 1.000000e+00 8.265159e-11 3.000000e+00
-7.217157e+00 -6.846927e+00 1.000000e+00 1.000000e+00 -1.380183e-11 3.000000e+00
-6.717157e+00 -6.717157e+00 1.000000e+00 1.000000e+00 -1.848974e-11 3.000000e+00
-7.630448e+00 -6.500000e+00 1.000000e+00 1.000000e+00 -4.929766e-11 3.000000e+00
-7.130448e+00 -6.346927e+00 1.000000e+00 1.000000e+00 5.550210e-12 3.000000e+00
-6.630448e+00 -6.217157e+00 1.000000e+00 1.000000e+00 9.231078e-12 3.000000e+00
-7.600000e+00 -6.000000e+00 1.000000e+00 1.000000e+00 2.417286e-10 3.000000e+00
-7.100000e+00 -5.846927e+00 1.000000e+00 1.000000e+00 -5.962431e-12 3.000000e+00
-6.600000e+00 -5.717157e+00 1.000000e+00 1.000000e+00 -1.810121e-11 3.000000e+00
VARIABLES = "X", "Y", "ro", "u", "v", "e_tot" 
ZONE I=3, J=3, DATAPACKING=POINT
-7.600000e+00 -6.000000e+00 1.000000e+00 1.000000e+00 3.115671e-10 3.000000e+00
-7.100000e+00 -5.846927e+00 1.000000e+00 1.000000e+00 2.662877e-11 3.000000e+00
-6.600000e+00 -5.717157e+00 1.000000e+00 1.000000e+00 -1.732510e-10 3.000000e+00
-7.630448e+00 -5.500000e+00 1.000000e+00 1.000000e+00 -3.257548e-10 3.000000e+00
-7.130448e+00 -5.346927e+00 1.000000e+00 1.000000e+00 1.719046e-11 3.000000e+00
-6.630448e+00 -5.217157e+00 1.000000e+00 1.000000e+00 1.038407e-11 3.000000e+00
-7.717157e+00 -5.000000e+00 1.000000e+00 1.000000e+00 6.791064e-10 3.000000e+00
-7.217157e+00 -4.846927e+00 1.000000e+00 1.000000e+00 1.539684e-10 3.000000e+00
-6.717157e+00 -4.717157e+00 1.000000e+00 1.000000e+00 -5.372915e-10 3.000000e+00
VARIABLES = "X", "Y", "ro", "u", "v", "e_tot" 
ZONE I=3, J=3, DATAPACKING=POINT
-7.717157e+00 -5.000000e+00 1.000000e+00 1.000000e+00 5.436147e-10 3.000000e+00
-7.217157e+00 -4.846927e+00 1.000000e+00 1.000000e+00 5.563961e-10 3.000000e+00
-6.717157e+00 -4.717157e+00 1.000000e+00 1.000000e+00 -1.367898e-09 3.000000e+00
-7.846927e+00 -4.500000e+00 1.000000e+00 1.000000e+00 -4.672904e-10 3.000000e+00
-7.346927e+00 -4.346927e+00 1.000000e+00 1.000000e+00 7.426489e-10 3.000000e+00
-6.846927e+00 -4.217157e+00 1.000000e+00 1.000000e+00 -2.597614e-09 3.000000e+00
-8.000000e+00 -4.000000e+00 1.000000e+00 1.000000e+00 -9.336122e-10 3.000000e+00
-7.500000e+00 -3.846927e+00 1.000000e+00 1.000000e+00 5.182366e-09 3.000000e+00
-7.000000e+00 -3.717157e+00 1.000000e+00 1.000000e+00 -1.525607e-08 3.000000e+00
VARIABLES = "X", "Y", "ro", "u", "v", "e_tot" 
ZONE I=3, J=3, DATAPACKING=POINT
-8.000000e+00 -4.000000e+00 1.000000e+00 1.000000e+00 -1.899225e-09 3.000000e+00
-7.500000e+00 -3.846927e+00 1.000000e+00 1.000000e+00 6.963957e-09 3.000000e+00
-7.000000e+00 -3.717157e+00 1.000000e+00 1.000000e+00 -1.831973e-08 3.000000e+00
-8.153073e+00 -3.500000e+00 1.000000e+00 1.000000e+00 -1.745746e-09 3.000000e+00
-7.653073e+00 -3.346927e+00 1.000000e+00 1.000000e+00 2.090778e-08 3.000000e+00
-7.153073e+00 -3.217157e+00 1.000000e+00 1.000000e+00 -6.070815e-08 3.000000e+00
-8.282843e+00 -3.000000e+00 1.000000e+00 1.000001e+00 -6.327026e-08 3.000001e+00
-7.782843e+00 -2.846927e+00 1.000000e+00 1.000000e+00 8.702739e-08 3.000000e+00
-7.282843e+00 -2.717157e+00 9.999999e-01 9.999999e-01 -2.102797e-07 3.000000e+00
VARIABLES = "X", "Y", "ro", "u", "v", "e_tot" 
ZONE I=3, J=3, DATAPACKING=POINT
-8.282843e+00 -3.000000e+00 1.000000e+00 1.000001e+00 -8.461312e-08 3.000001e+00
-7.782843e+00 -2.846927e+00 1.000000e+00 1.000000e+00 8.948160e-08 3.000000e+00
-7.282843e+00 -2.717157e+00 9.999999e-01 9.999999e-01 -2.122414e-07 3.000000e+00
-8.369552e+00 -2.500000e+00 1.000000e+00 1.000002e+00 -4.050990e-07 3.000002e+00
-7.869552e+00 -2.346927e+00 1.000000e+00 1.000000e+00 2.450966e-07 3.000000e+00
-7.369552e+00 -2.217157e+00 9.999996e-01 9.999995e-01 -5.463251e-07 2.999999e+00
-8.400000e+00 -2.000000e+00 1.000000e+00 1.000002e+00 -7.590780e-07 3.000003e+00
-7.900000e+00 -1.846927e+00 1.000001e+00 1.000001e+00 4.560437e-07 3.000001e+00
-7.400000e+00 -1.717157e+00 9.999992e-01 9.999986e-01 -1.175600e-06 2.999998e+00
VARIABLES = "X", "Y", "ro", "u", "v", "e_tot" 
ZONE I=3, J=3, DATAPACKING=POINT
-8.400000e+00 -2.000000e+00 1.000000e+00 1.000002e+00 -6.058313e-07 3.000003e+00
-7.900000e+00 -1.846927e+00 1.000001e+00 1.000001e+00 4.560591e-07 3.000001e+00
-7.400000e+00 -1.717157e+00 9.999991e-01 9.999986e-01 -1.231043e-06 2.999998e+00
-8.369552e+00 -1.500000e+00 9.999990e-01 1.000001e+00 -4.999385e-07 3.000000e+00
-7.869552e+00 -1.346927e+00 1.000001e+00 1.000001e+00 1.055447e-06 3.000002e+00
-7.369552e+00 -1.217157e+00 9.999999e-01 9.999978e-01 -2.962560e-06 2.999998e+00
-8.282843e+00 -1.000000e+00 9.999990e-01 9.999993e-01 -2.006966e-06 2.999999e+00
-7.782843e+00 -8.469266e-01 9.999997e-01 1.000001e+00 2.567898e-06 3.000000e+00
-7.282843e+00 -7.171573e-01 1.000002e+00 9.999967e-01 -6.402215e-06 2.999999e+00
VARIABLES = "X", "Y", "ro", "u", "v", "e_tot" 
ZONE I=3, J=3, DATAPACKING=POINT
-8.282843e+00 -1.000000e+00 9.999992e-01 9.999993e-01 -2.237767e-06 2.999999e+00
-7.782843e+00 -8.469266e-01 9.999997e-01 1.000001e+00 2.575690e-06 3.000000e+00
-7.282843e+00 -7.171573e-01 1.000002e+00 9.999966e-01 -6.394588e-06 2.999999e+00
-8.153073e+00 -5.000000e-01 1.000001e+00 9.999975e-01 -6.667052e-06 3.000000e+00
-7.653073e+00 -3.469266e-01 9.999986e-01 1.000001e+00 4.889314e-06 2.999999e+00
-7.153073e+00 -2.171573e-01 1.000004e+00 9.999936e-01 -1.189794e-05 3.000000e+00
-8.000000e+00 9.797174e-17 1.000003e+00 9.999953e-01 -1.237223e-05 3.000000e+00
-7.500000e+00 1.530734e-01 9.999982e-01 1.000002e+00 7.728842e-06 3.000000e+00
-7.000000e+00 2.828427e-01 1.000005e+00 9.999890e-01 -1.936179e-05 2.999997e+00
VARIABLES = "X", "Y", "ro", "u", "v", "e_tot" 
ZONE I=3, J=3, DATAPACKING=POINT
-8.000000e+00 9.797174e-17 1.000003e+00 9.999952e-01 -1.208789e-05 2.999999e+00
