VARIABLES = "X", "Y", "ro", "u", "v", "e_tot" 
ZONE I=3, J=3, DATAPACKING=POINT
-8.000000e+00 -8.000000e+00 9.990215e-01 1.000569e+00 1.089937e-03 2.999592e+00
-7.500000e+00 -7.846927e+00 9.993803e-01 1.000108e+00 1.133084e-03 2.999490e+00
-7.000000e+00 -7.717157e+00 9.995747e-01 9.998712e-01 1.149383e-03 2.999441e+00
-7.846927e+00 -7.500000e+00 9.993919e-01 1.000433e+00 8.010420e-04 2.999825e+00
-7.346927e+00 -7.346927e+00 9.991952e-01 1.000184e+00 9.153862e-04 2.999379e+00
-6.846927e+00 -7.217157e+00 9.993707e-01 9.997063e-01 9.695563e-04 2.999080e+00
-7.717157e+00 -7.000000e+00 9.994383e-01 1.000439e+00 5.485493e-04 2.999877e+00
-7.217157e+00 -6.846927e+00 9.989993e-01 1.000280e+00 6.620709e-04 2.999281e+00
-6.717157e+00 -6.717157e+00 9.996349e-01 9.992059e-01 2.490174e-04 2.998835e+00
VARIABLES = "X", "Y", "ro", "u", "v", "e_tot" 
ZONE I=3, J=3, DATAPACKING=POINT
-7.717157e+00 -7.000000e+00 9.993768e-01 1.000430e+00 6.533467e-04 2.999806e+00
-7.217157e+00 -6.846927e+00 9.990120e-01 1.000280e+00 5.755950e-04 2.999294e+00
-6.717157e+00 -6.717157e+00 9.996515e-01 9.992108e-01 2.625307e-04 2.998858e+00
-7.630448e+00 -6.500000e+00 9.991578e-01 1.000696e+00 6.779680e-04 2.999854e+00
-7.130448e+00 -6.346927e+00 9.996150e-01 9.997019e-01 3.168623e-05 2.999316e+00
-6.630448e+00 -6.217157e+00 9.996526e-01 9.990925e-01 -4.182240e-04 2.998748e+00
-7.600000e+00 -6.000000e+00 9.996673e-01 1.000439e+00 1.867405e-04 3.000104e+00
-7.100000e+00 -5.846927e+00 1.000280e+00 9.991528e-01 -4.543534e-04 2.999435e+00
-6.600000e+00 -5.717157e+00 9.995501e-01 9.991482e-01 -5.136791e-04 2.998694e+00
VARIABLES = "X", "Y", "ro", "u", "v", "e_tot" 
ZONE I=3, J=3, DATAPACKING=POINT
